videoId,channelId,title,description,publishAt,videoUrl
Nda8yi5TieE,UCJPCYtEKU9v0Doi78f03NxQ,asmr chinese food eating show mukbang,,2023-02-04T05:41:51Z,https://www.youtube.com/watch?v=Nda8yi5TieE
HVw4pbowwWU,UCukMSPQL4dQBlbeBXar4J3w,ASMR MALTESERS KITKAT CHOCOLATE DOUGHNUTS MAGNUM HAAGEN-DAZ ICE CREAM DESSERT MUKBANG먹방EATING SOUNDS,ASMR DARK MALTESERS KITKAT DOUGHNUTS MAGNUM HAAGEN-DAZS CHOCOLATE ICE CREAM CHOCOLATE MILK ...,2022-05-06T13:30:04Z,https://www.youtube.com/watch?v=HVw4pbowwWU
f34ckno_KC4,UCgvNRjue4kt6B1oDkmCyaBg,ASMR Chocolate Desserts RICE CAKES MUKBANG WITH MARSHMALLOW ICE CREAM,"ASMR Chocolate Desserts RICE CAKES MUKBANG WITH MARSHMALLOW ICE CREAM asmr,eating,positive,femini ...",2022-09-22T08:56:34Z,https://www.youtube.com/watch?v=f34ckno_KC4
c4vtDy_CvAM,UCeDXeghPMxjwOuhqk58nblA,Makan gorengan enak banget #shorts #gorengan #pisanggoreng #bakwan #tempegoreng #asmr #mukbang,makangorengan #gorengan #pisanggoreng #tempegoreng #bakwan #gorenganenak #asmr #mukbang #asmrsounds ...,2022-12-30T16:04:03Z,https://www.youtube.com/watch?v=c4vtDy_CvAM
X8beZbtpmsw,UCyBA5GttfzLht6u1DHQIBqw,MUKBANG MAKANAN SERBA INDOMIE #shorts #youtubeshorts #mukbang #asmr,shorts #youtubeshorts #mukbang #mukbangasmr #asmrmukbang #mukbangindonesia #rekomendasi #fyp #fypシ.,2022-12-14T10:47:45Z,https://www.youtube.com/watch?v=X8beZbtpmsw
UA2n95SNoZE,UC2B5onlYkZ7IaVekR9yIB6w,ASMR MUKBANG 직접 만든 양념 치킨먹방! 치즈 통스팸 짜파게티 레시피 &amp; 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,먹방 #ASMR #MUKBANG 안녕하세요 맛있는 음식이 가득한 공삼테이블입니다! ✉비지니스 메일 : gongsam203@gmail.com ...,2023-01-15T13:00:14Z,https://www.youtube.com/watch?v=UA2n95SNoZE
a0ne1AruY-8,UCxD3H-6uQq_yhhC1e0QEMnA,#mukbang #wingstop #pubgmobile #fyp #green #wings #enak #kriuk #asmrsounds #asmr  #wingstoppubg,gochujang #diet #korea #koreanfood #shorts #food #samyang #pink #diet #samyangchallenge ...,2022-10-05T07:59:08Z,https://www.youtube.com/watch?v=a0ne1AruY-8
b6ir5sKEIxU,UCSrILqCtEr5u6zVH56iU-vw,kerang darah saus thailand #shorts #asmr #mukbang,,2022-10-07T16:43:16Z,https://www.youtube.com/watch?v=b6ir5sKEIxU
HVw4pbowwWU,UCukMSPQL4dQBlbeBXar4J3w,ASMR MALTESERS KITKAT CHOCOLATE DOUGHNUTS MAGNUM HAAGEN-DAZ ICE CREAM DESSERT MUKBANG먹방EATING SOUNDS,ASMR DARK MALTESERS KITKAT DOUGHNUTS MAGNUM HAAGEN-DAZS CHOCOLATE ICE CREAM CHOCOLATE MILK ...,2022-05-06T13:30:04Z,https://www.youtube.com/watch?v=HVw4pbowwWU
0ot2Dci6y5U,UCFyslIQvZatHZctF7ptv2iQ,"ASMR ICE CREAM EATING FAST ,Sweet Dessert ASMR",,2022-03-06T14:30:11Z,https://www.youtube.com/watch?v=0ot2Dci6y5U
Nda8yi5TieE,UCJPCYtEKU9v0Doi78f03NxQ,asmr chinese food eating show mukbang,,2023-02-04T05:41:51Z,https://www.youtube.com/watch?v=Nda8yi5TieE
g85JzsSevxo,UCSsVS7X2p6ZApzk_grlN60Q,Paling Nikmat Kalau Makan Pakai Lauk Seperti Ini/Sambal Terasi Lalapan #Asmr Mukbang#Shorts,paling enak makan dengan lauk2 seperti ini ditambah dengan sambal yang sangat menggoda#Shorts.,2022-12-20T11:13:33Z,https://www.youtube.com/watch?v=g85JzsSevxo
TTdg7-iVXkA,UCKRMFS6DMBj_Fn6w54b5tUg,ASMR || RAW RICE EATING || Ngemil diet,ASMR RICE EATING MAKAN BERAS MENTAH.makan beras mentah makan beras kiloan makqn beras lokal makqn beras lokal ...,2022-10-18T22:58:29Z,https://www.youtube.com/watch?v=TTdg7-iVXkA
3V78NlPmnF8,UCiiPl35xh-NXfyEEdHOZNnQ,ASMR Mukbang EGGFEAST - Eating Poached Egg+Boiled Egg(1000+Calories)Eating Show RG ASMR Real Mukbang,ASMR Mukbang EGGFEAST - Eating Poached Egg+Boiled Egg(1000+Calories)Eating Show RG ASMR Real Mukbang Definition ...,2021-05-05T07:43:21Z,https://www.youtube.com/watch?v=3V78NlPmnF8
VM21y7nJW1g,UCB7Te5Pb6LOTFV7i0Rzp8dg,"ASMR MOST POPULAR FOOD AT MCDONALDS BIG MAC, OREO MCFLURRY, NUGGETS, CHICKEN SANDWICH, FRIES MUKBANG","ASMR MOST POPULAR FOOD AT MCDONALDS BIG MAC, OREO MCFLURRY, NUGGETS, CHICKEN SANDWICH, FRIES ...",2020-04-14T17:53:52Z,https://www.youtube.com/watch?v=VM21y7nJW1g
xEmOEMlkMmo,UCgvNRjue4kt6B1oDkmCyaBg,ASMR MUKBANG ICE CREAM 6012,"asmr,eating,positive,femini,asmrthechew,asmr the chew,ASMR,800K ICE CREAM CAKE ASMR EATING SOUNDS,ASMR ...",2022-10-06T16:20:35Z,https://www.youtube.com/watch?v=xEmOEMlkMmo
eYYOpFpPfZM,UCC8Di_yHmWS2CwkhejC62LQ,Eating only BLACK FOOD from mcdonalds!! #mukbang #ASMR #challenge,They also gave me raw egg soup to dip my french fries in! It all tasted a bit chemical because of all the black pigment they used.,2023-02-03T23:00:37Z,https://www.youtube.com/watch?v=eYYOpFpPfZM
7r_QqMlO8M4,UC9g9XXPXQdhlQQovj0xsevg,ASMR MUKBANG 🍇 #shorts #asmr #foodhacks #asmrsounds #food #fyp #mukbang #beauty #beautyhacks,,2023-01-03T07:08:21Z,https://www.youtube.com/watch?v=7r_QqMlO8M4
UwiVPVEfgcg,UCJ9-3GSP2-4IwJMO-0jbp5g,Eating Siren Head ASMR | How to Catch the SIREN HEAD | Kluna Tik Style | mukbang SOUND | Mang Tik,Eating ASMR Siren Head | How to Catch the SIREN HEAD | Kluna Tik Style | mukbang SOUND | Mang Tik ▷[Mang Tik] Welcome ...,2020-08-07T09:00:30Z,https://www.youtube.com/watch?v=UwiVPVEfgcg
3lbExO2zUFg,UCP1e4pbKQgrwI1KnR2Yb3TQ,♠️🐶Oli The Pit Bull eats 🌱🐂🥩🐓RAW Spirulina Beef&amp;Chicken combo [ASMR] MUKBANG 犬が生の肉を食べる[咀嚼音],Oli The Pit Bull eats RAW Spirulina Beef&Chicken combo [ASMR] MUKBANG 犬が生の肉を食べる[咀嚼音] Dog VLOG ...,2022-03-29T12:15:12Z,https://www.youtube.com/watch?v=3lbExO2zUFg
X-6Q72e622o,UCP1e4pbKQgrwI1KnR2Yb3TQ,Oliang the Pit Bull eats 🐏🇦🇺AUS Lamb Shoulder combo [ASMR] RAW diet | MUKBANG 犬が生の肉を食べる 개는 날 음식을 먹는다,Oliang the Pit Bull eats Australian Lamb Shoulder Steak combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 ...,2020-03-22T14:50:37Z,https://www.youtube.com/watch?v=X-6Q72e622o
LdMDcIgTBrE,UCAvHp9Xe6eAYEZIjYcGCQ-Q,ASMR Eating Chinese Food Mukbang Eating Show,,2022-12-28T13:30:06Z,https://www.youtube.com/watch?v=LdMDcIgTBrE
cXdlRIhT9dw,UCP1e4pbKQgrwI1KnR2Yb3TQ,nomyen the Pit Bull VS. Pork Collar Steak&amp;Duck combo[ASMR] RAW diet | MUKBANG 犬が生の肉を食べる 개는 날 음식을 먹는다,nomyen the Pit Bull VS. Pork Collar Steak&Duck combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 음식을 ...,2020-04-10T19:43:54Z,https://www.youtube.com/watch?v=cXdlRIhT9dw
Bp2YKKnuTi0,UCbta5UYAzeIOQAL7-A4s0WA,Best Dog ASMR Mukbang#shorts,,2022-10-07T11:00:14Z,https://www.youtube.com/watch?v=Bp2YKKnuTi0
PU1HkeZC9jo,UCI78AdiI6f7VKhqW1i4B3Rw,"ASMR DOUBLE CHEESEBURGER, HASH BROWNS, FRIES &amp; APPLE PIES MUKBANG (No Talking) EATING SOUNDS","BUY MY MERCH!: https://silencestudios.com/ ASMR DOUBLE CHEESEBURGER, HASH BROWNS, FRIES & APPLIE PIES ...",2019-09-29T03:45:19Z,https://www.youtube.com/watch?v=PU1HkeZC9jo
ze4NLvwPMvA,UCB7Te5Pb6LOTFV7i0Rzp8dg,"ASMR CLEAR FOOD, EDIBLE POP IT, ALOE VERA, LYCHEE JELLY, THE OFFICE STAPLER IN JELLO MUKBANG 먹방","ASMR CLEAR FOOD, EDIBLE POP IT, ALOE VERA, LYCHEE JELLY, THE OFFICE STAPLER IN JELLO MUKBANG 먹방 ...",2022-06-22T15:52:43Z,https://www.youtube.com/watch?v=ze4NLvwPMvA
hsSVFU2uPaE,UCp4LfMtDfoa29kTlLnqQ5Mg,ASMR EXTRA CHEESY KIING CRAB NOODLES #10 (COOKING + EATING SOUNDS) NO TALKING | SAS-ASMR,ASMR EXTRA CHEESY KIING CRAB NOODLES #10 (COOKING + EATING SOUNDS) NO TALKING | SAS-ASMR Second ...,2022-08-05T02:00:08Z,https://www.youtube.com/watch?v=hsSVFU2uPaE
GiGmbXyFWcg,UC7FKCDS_dXLgkGYwxZWNBvQ,Eating HEALTHY FOOD Mukbang | ASMR Salad Mukbang | BetterSlimmerYou,"In this video Lisa is eating healthy food mukbang. It involves grilled chicken, kale, grapefruit and a few other ingredients :-) Try it!",2020-03-14T18:45:02Z,https://www.youtube.com/watch?v=GiGmbXyFWcg
GrHe7zVNCoE,UC-ghqyX5pmW_e08QK3v4KFA,bonggil and yummy ❤😋 #asmr #bonggil #mukbang #asmrmukbang #yummy #yumnyfood #eating #eatingasmr,,2022-10-09T01:33:40Z,https://www.youtube.com/watch?v=GrHe7zVNCoE
cMiWsYDXjjU,UCHQnFdxn3kqIzx4yLENS-Iw,ASMR 노티드 수혈🌡️크림가득 스마일 케이크 크림도넛 크림크로플 디저트 먹방! Green Tea Cream Cake Cream Doughnut With Milk MuKbang!,노티드 #디저트 #케이크 #cake #dessert #waffle ▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭ 광고 / 협찬문의: ...,2022-11-12T11:45:01Z,https://www.youtube.com/watch?v=cMiWsYDXjjU
LGnsD-Ywqyo,UCHTtW_LZQrW46RpVaHG31HA,Spróbowałem diety KALI MUSCLE przez 24h! (ASMR KFC MUKBANG),Zarejestruj się w LetyShops i oszczędzaj: https://letyshops.onelink.me/HKO3/s4dikiyj. poprzedni film: https://youtu.be/ ...,2022-11-27T09:38:36Z,https://www.youtube.com/watch?v=LGnsD-Ywqyo
i13X2JTjMR4,UCI78AdiI6f7VKhqW1i4B3Rw,ASMR CHINESE FOOD PANDA EXPRESS MUKBANG (No Talking) EATING SOUNDS | Zach Choi ASMR,"BUY MY MERCH!: https://silencestudios.com/ ASMR CHINESE FOOD PANDA EXPRESS MUKBANG 먹방 (Beijing Beef, Orange ...",2019-03-11T23:24:44Z,https://www.youtube.com/watch?v=i13X2JTjMR4
kPxTU-r-luI,UCP1e4pbKQgrwI1KnR2Yb3TQ,🐶🐶From Shopping to RAW ✨🐂🥩🐥🦆🐓Premium Feeding [ASMR] MUKBANG 犬が生の肉を食べる[咀嚼音] Dogs Eat Ribeye Steaks,From Shopping to RAW ✨          Premium Feeding [ASMR] MUKBANG 犬が生の肉を食べる[咀嚼音] Dog VLOG | Premium ...,2022-05-28T13:15:13Z,https://www.youtube.com/watch?v=kPxTU-r-luI
C8gv1deoLDA,UCHQnFdxn3kqIzx4yLENS-Iw,ASMR 녹차 티라미수🟢쿠키앤크림도넛 블랙홀릭도넛 우유 말아먹방~!! Green Tea Tiramisu With Chocolate Cream Doughnut MuKBang~!!,초코도넛 #우유 #티라미수 #donut #milk #Tiramisu ▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭ 광고 / 협찬문의: ...,2022-05-12T11:50:01Z,https://www.youtube.com/watch?v=C8gv1deoLDA
pMp518-I2LI,UCP1e4pbKQgrwI1KnR2Yb3TQ,nomyen the Pit Bull eats Ground Beef combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 음식을 먹는다 | 4K,nomyen the Pit Bull eats Ground Beef combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 음식을 먹는다 | 4K ...,2020-02-29T18:34:18Z,https://www.youtube.com/watch?v=pMp518-I2LI
5RfLG2NA0Xk,UCgvNRjue4kt6B1oDkmCyaBg,WITH MARSHMALLOW ICE CREAM - ASMR Chocolate Desserts RICE CAKES MUKBANG,"asmr,eating,positive,femini,asmrthechew,asmr the chew,ASMR,800K ICE CREAM CAKE ASMR EATING SOUNDS,ASMR ...",2022-09-27T15:27:37Z,https://www.youtube.com/watch?v=5RfLG2NA0Xk
UA2wAqS5huA,UCpIx-GXYCZ7noyVBLXwMbzg,Asmr eating mukbang spicy 🥵😰 pani making spice asmr,,2023-02-03T00:17:00Z,https://www.youtube.com/watch?v=UA2wAqS5huA
_KPaHQM_xXg,UCP1e4pbKQgrwI1KnR2Yb3TQ,Pit Bulls eat Pork Shoulder&amp;Chicken Steak combo 🐷🐤[ASMR] | B.A.R.F diet | MUKBANG 犬が生の肉を食べる | 4K,Oliang and nomyen the Pit Bulls eat Pork Shoulder&Chicken Steak combo [ASMR] | B.A.R.F diet | MUKBANG 犬が生の肉を ...,2020-01-19T19:33:45Z,https://www.youtube.com/watch?v=_KPaHQM_xXg
4ATTt_jgFBc,UCmhiMA0w88piIXRVF3VQ_sw,Mukbang ASMR Amazing Interesting Part 205 #Shorts,you love me support me a subscribe and a like Thanks hihi very.,2022-10-04T10:00:05Z,https://www.youtube.com/watch?v=4ATTt_jgFBc
D_EWzE1S-K4,UCz8X1Np6xl7nKWQFm7Th6hA,"ASMR NUTELLA 10,000 CALORIES 😍🔥🍫❤ #nutella #chocolate #asmreating #asmrfood  #asmr #asmrsounds",,2022-08-11T12:53:18Z,https://www.youtube.com/watch?v=D_EWzE1S-K4
aRcNntyAjrE,UCZ8MqcJVNNq6d1KARqqI19g,ASMR SPICIEST NOODLES CHALLENGE &amp; CHEESY MOZZARELLA CORN DOGS! *BIG BITES* MUKBANG EATING SHOW 먹방,ASMR SPICIEST NOODLES CHALLENGE & CHEESY MOZZARELLA CORN DOGS! *BIG BITES* MUKBANG EATING SHOW ...,2023-01-24T14:28:57Z,https://www.youtube.com/watch?v=aRcNntyAjrE
sy02zrjEtg4,UC9ZH4Mk4ZEOf8kQTNVX34PA,"Strawberry Cake, Bubble Tea, Shine Muscat Dessert Mukbang Asmr  SUBChocolate Cake, Milk Crepe Cake 3","ASMR KLONDIKE BAR, CHOCOLATE ICE CREAM SANDWICHES, MINI MAGNUM ICE CREAM BARS, and FUDGE BROWNIES ...",2022-08-29T12:47:52Z,https://www.youtube.com/watch?v=sy02zrjEtg4
x1Jbni4XmiY,UCogGhMtm142H8JGtHL7Jqow,[4k] 시청주의 🐛입에서 톡톡 터지는 굼벵이!! Caterpillars Mukbang🐛ASMR Eatingsound,모든 영상은 4k로 시청이 가능합니다 첫입 : 1:24 Start eating : 1:24 얌야미의 평가 [ 처음 씹을때가 힘들지 고소하고 ...,2022-07-10T09:12:56Z,https://www.youtube.com/watch?v=x1Jbni4XmiY
6rnrLnNBobg,UCP1e4pbKQgrwI1KnR2Yb3TQ,Oliang the Pit Bull eats Sole fish sashimi combo [ASMR] RAW diet | MUKBANG 犬が生の肉を食べる 개는 날 음식을 먹는다 4K,Oliang the Pit Bull eats Sole fish sashimi combo [ASMR] RAW diet | MUKBANG 犬が生の肉を食べる 개는 날 음식을 먹는다 | Can ...,2020-03-16T16:12:21Z,https://www.youtube.com/watch?v=6rnrLnNBobg
xUYS3YgF59Y,UCw-NJbAVVuIV4d1e1g4QlYA,makan lalaban daun lampeni coel sambel terasi +tahu +belalang #mukbangviral #mukbang,,2023-02-04T11:27:51Z,https://www.youtube.com/watch?v=xUYS3YgF59Y
Ots1AcZlRCw,UCP1e4pbKQgrwI1KnR2Yb3TQ,🐶🐶Oli&amp;nomy: nomy VS.🍖🐊RAW Food [ASMR] MUKBANG 犬が生の肉を食べる[咀嚼音] Dog VLOG | FEB/02/2023 EP.,Oli&nomy: nomy VS.    RAW Food [ASMR] MUKBANG 犬が生の肉を食べる[咀嚼音] Dog VLOG | FEB/02/2023 EP. | Premium ...,2023-02-02T13:15:09Z,https://www.youtube.com/watch?v=Ots1AcZlRCw
imYjJHX2wdk,UC_ENCkLSP5QhhbVFq8Xhs9A,ASMR 👄 먹방 MUKBANG | Crunchy Macaron Pistachio #shorts #asmr #mukbang #macaron,"Use headphones for the best experience! The most satisfying close up mouth sounds, eating sounds, biting, chewing, crunching, ...",2022-09-27T08:30:06Z,https://www.youtube.com/watch?v=imYjJHX2wdk
AkT-Y67oidE,UCh6rPKiwferz9Ask2B-I-qg,AYAM BAKAR KALASAN NIKMAT SEKALI WOY #mukbang #shorts #youtubeshorts #asmr #mukbangindonesia,,2023-01-07T12:04:52Z,https://www.youtube.com/watch?v=AkT-Y67oidE
RTiQrmqgvOc,UC_wWUXpZJBx9G-N7NnHHzxg,mukbang asmr ) Episode 82 👉 food challenge | Chinese food | seafood | mukbangs | ASMR 🍖,mukbang asmr ) Episode 1 food challenge | Chinese food | seafood | mukbangs | ASMR Hi Seafood Youtube Channel Is ...,2023-02-03T07:50:35Z,https://www.youtube.com/watch?v=RTiQrmqgvOc
Yst4q8ZoxIs,UC4VTS0mAld0ylSmRMcDwz1A,MUKBANG ASMR MAKANAN SUNDA LALAPAN MENTAH#shorts #mukbang #asmr #lalapanmentah,MUKBANG ASMR MAKANAN SUNDA LALAPAN MENTAH#shorts #mukbang #asmr #lalapanmentah.,2022-11-12T23:07:04Z,https://www.youtube.com/watch?v=Yst4q8ZoxIs
WWOVycQejgc,UC3bwGog5csZ05WEJ9hsYPhA,Jajan lagi di Indomaret gaess #mukbang #asmr #reviewjajanan #asmreating #asmrmukbang,,2022-02-03T15:15:11Z,https://www.youtube.com/watch?v=WWOVycQejgc
Sh5GpZZhVAw,UCP1e4pbKQgrwI1KnR2Yb3TQ,♠️🐶Oli The Pit Bull Solo eats Raw Food [ASMR] MUKBANG 犬が生の肉を食べる [咀嚼音],Oli The Pit Bull Solo eats Raw Food [ASMR] MUKBANG 犬が生の肉を食べる [咀嚼音] Dog VLOG | Premium RAW | Specie ...,2022-06-30T13:15:11Z,https://www.youtube.com/watch?v=Sh5GpZZhVAw
WWOVycQejgc,UC3bwGog5csZ05WEJ9hsYPhA,Jajan lagi di Indomaret gaess #mukbang #asmr #reviewjajanan #asmreating #asmrmukbang,,2022-02-03T15:15:11Z,https://www.youtube.com/watch?v=WWOVycQejgc
Sh5GpZZhVAw,UCP1e4pbKQgrwI1KnR2Yb3TQ,♠️🐶Oli The Pit Bull Solo eats Raw Food [ASMR] MUKBANG 犬が生の肉を食べる [咀嚼音],Oli The Pit Bull Solo eats Raw Food [ASMR] MUKBANG 犬が生の肉を食べる [咀嚼音] Dog VLOG | Premium RAW | Specie ...,2022-06-30T13:15:11Z,https://www.youtube.com/watch?v=Sh5GpZZhVAw
WS1eUfmqWug,UCiQOZOhSZpLaigDGgYhT4ng,*No Talking* ASMR BEST Korean Black Bean Noodles 먹방 짜장면 jajangmyeon Jjajangmyeon suellASMR Part 3,"Hello, my lovely Suellies! I am revisiting an old favorite. Korean black bean noodles!! Although its origins come from China, ...",2017-12-18T04:50:33Z,https://www.youtube.com/watch?v=WS1eUfmqWug
ZCVKCaDuTPg,UCCa9soeNd8bOOr4LDJIKHIg,SassEsnacks ASMR:  Healthy Snacks - Part 3 | Pennsylvania Dutch Country | Amish Food Mukbang,Visit SassEsnacks.com for a list of early signs and symptoms of pancreatic cancer. #sassesnacks #sassesnacksdotcom ...,2014-05-06T03:21:29Z,https://www.youtube.com/watch?v=ZCVKCaDuTPg
P-4SpwqPv3w,UCP1e4pbKQgrwI1KnR2Yb3TQ,Blindfold Oliang the Pit Bull VS. Pork heart combo [ASMR] RAW diet | MUKBANG 犬が生の肉を食べる 개는 날 음식을 먹는다,Blindfold Oliang the Pit Bull 1st time VS. Pork heart combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 음식을 ...,2020-03-27T17:01:35Z,https://www.youtube.com/watch?v=P-4SpwqPv3w
5vLZroSBD2w,UCpPKKkI1mviOvpZIXWN_g0A,She&#39;s on Diet asmr eating #Shorts,,2021-08-01T08:01:54Z,https://www.youtube.com/watch?v=5vLZroSBD2w
MnNagJ9lNjc,UCi1xSGkWBJss_TZvcOTVy9A,"ASMR Eating Spicy Pani Puri,Pav Bhaji,Egg,Maggi Masala Noodles Big Bites ASMR Eating Mukbang Video",Watch the full video @ashifaasmr https://youtu.be/aJtHBsqPD_0. Enjoy the spicy Indian Street Food video - Spicy Pani puri or ...,2023-01-01T11:34:42Z,https://www.youtube.com/watch?v=MnNagJ9lNjc
3Ad0J8s36Ok,UCP1e4pbKQgrwI1KnR2Yb3TQ,Oliang the Pit Bull eats Ground Beef combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 음식을 먹는다 | 4K,Oliang the Pit Bull eats Ground Beef combo [ASMR] RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 음식을 먹는다 | 4K ...,2020-02-28T14:45:12Z,https://www.youtube.com/watch?v=3Ad0J8s36Ok
JqjsS5mEJk0,UCh6rPKiwferz9Ask2B-I-qg,LELE PENYET PEDES NAMPOL EUY 🔥 #mukbang #shorts #youtubeshorts #asmr #mukbangindonesia,,2022-12-30T03:31:50Z,https://www.youtube.com/watch?v=JqjsS5mEJk0
JdiiE-olnXQ,UCJDDUcBtJYT1yRX9pR4Q0ug,직접만든 청포도 딸기 에그 타르트🥧 디저트 먹방 TARTS MUKBANG | ASMR EATING SOUNDS,"자세한 레시피는 자막을켜주세요   안녕하세요 애정입니다   요즘 디저트 만드는거에 재미가 붙어서 오늘은 청포도, 딸기, 에그 ...",2021-02-28T12:30:04Z,https://www.youtube.com/watch?v=JdiiE-olnXQ
0wrA7q6nJy8,UCRsMnqKrNDUlfsXY3rMyLRg,BAKING &amp; COOKING!! KIMCHI | 김치 | ASMR MUKBANG,BAKING & COOKING!! KIMCHI | 김치 | MUKBANG ASMR kimchi kimci cara membuat kimchi cara buat kimchi cara membuat ...,2022-12-17T16:41:38Z,https://www.youtube.com/watch?v=0wrA7q6nJy8
MmaWSytogZ4,UCP1e4pbKQgrwI1KnR2Yb3TQ,⚡️🎬🐶🐶O&amp;n Shorts🔥EP.220: nomy VS.🍖RAW FOOD [ASMR] MUKBANG 犬が生の肉を食べる [咀嚼音] Dog VLOG,O&n Shorts  EP.220: nomy VS.  RAW FOOD [ASMR] MUKBANG 犬が生の肉を食べる [咀嚼音] Dog VLOG | Premium RAW ...,2023-02-07T15:00:24Z,https://www.youtube.com/watch?v=MmaWSytogZ4
HNBT26rWMQA,UC_wWUXpZJBx9G-N7NnHHzxg,mukbang asmr ) Episode 85 👉 food challenge | Chinese food | seafood | mukbangs | ASMR 🍖,mukbang asmr ) Episode 1 food challenge | Chinese food | seafood | mukbangs | ASMR Hi Seafood Youtube Channel Is ...,2023-02-03T11:14:49Z,https://www.youtube.com/watch?v=HNBT26rWMQA
hCgb0TCTotI,UCJrS5iotkob1UwgCOeGw-SA,SUSHI ASMR MUKBANG!!! 🍣🥢🍱 + WONTON SOUP (FULL VID ON MY CHANNEL!) ❤️,asmr #mukbang #asmrmukbang #eatingshow #eatingsounds #slurping #crunchynoises #crunchy #fyp #sushi #californiaroll ...,2022-08-30T02:29:14Z,https://www.youtube.com/watch?v=hCgb0TCTotI
oqOuKCrEMx4,UCP1e4pbKQgrwI1KnR2Yb3TQ,Oliang the Pit Bull eats Black Chicken [ASMR] RAW diet MUKBANG 犬が生の肉を食べる | 개는 날 음식을 먹는다 4K,Oliang the Pit Bull eats RAW Black Chicken & Cherry Tomatos [ASMR] RAW diet MUKBANG 犬が生の肉を食べる | 개는 날 음식을 ...,2020-02-16T03:27:23Z,https://www.youtube.com/watch?v=oqOuKCrEMx4
jYOdocZdQfE,UCP1e4pbKQgrwI1KnR2Yb3TQ,nomyen the Pit Bull eats🐏🇦🇺AUS Lamb Cutlet combo [ASMR] RAW diet | MUKBANG 犬が生の肉を食べる 개는 날 음식을 먹는다,nomyen the Pit Bull eats AUS Lamb Cutlet combo [ASMR] Premium RAW diet | MUKBANG | 犬が生の肉を食べる | 개는 날 ...,2020-03-25T16:28:38Z,https://www.youtube.com/watch?v=jYOdocZdQfE
WjTxUYxgn_Y,UCgvNRjue4kt6B1oDkmCyaBg,ASMR Chocolate Desserts RICE CAKES MUKBANG WITH MARSHMALLOW ICE CREAM 4   002,"asmr,eating,positive,femini,asmrthechew,asmr the chew,ASMR,800K ICE CREAM CAKE ASMR EATING SOUNDS,ASMR ...",2022-09-21T15:13:56Z,https://www.youtube.com/watch?v=WjTxUYxgn_Y
ag_OOcis8L0,UCM_PAaX57SU8tZfeheBD2kg,"HEALTHY AND STREET FOOD MUKBANG EATING SHOW, ASMR MUKBANG, CHILLI EATING, STREET FOOD EATING VIDEOS",Welcome back to my another video. Friends. today I am going to eat tasty and healthy food which is made at our home. Today's ...,2021-12-24T13:00:03Z,https://www.youtube.com/watch?v=ag_OOcis8L0
NB0EEoR1QGg,UCB7Te5Pb6LOTFV7i0Rzp8dg,"ASMR EDIBLE TIFFANY BRACELET, CHANEL PERFUME, BLACK SESAME COOKIES MUKBANG 먹방 꿀벌","ASMR EDIBLE TIFFANY BRACELET, CHANEL PERFUME, BLACK SESAME COOKIES MUKBANG 먹방 꿀벌 HUNNIBEE ASMR, ...",2021-03-09T01:10:52Z,https://www.youtube.com/watch?v=NB0EEoR1QGg
0QGUCnSJ2k4,UCpvRH1LmLHBRn7PR-pgImIA,ASMR MUKBANG/CAKE EATING SHOW 불닭 짜슐랭 쭈꾸미 스팸 먹방,"ASMR #MUKBANG |Eat homemade noodles,drink juice,Eat cake,SPICY EATING SHOW, BLACK BEAN FIRE NOODLE and ...",2023-02-05T12:07:31Z,https://www.youtube.com/watch?v=0QGUCnSJ2k4
h85c65AUlIQ,UCpvRH1LmLHBRn7PR-pgImIA,ASMR MUKBANG/CAKE EATING SHOW 불닭 짜슐랭 쭈꾸미 스팸 먹방,"ASMR #MUKBANG |Eat homemade noodles,drink juice,Eat cake,SPICY EATING SHOW, BLACK BEAN FIRE NOODLE and ...",2023-02-03T13:40:31Z,https://www.youtube.com/watch?v=h85c65AUlIQ
8IGtCLdt76A,UCXvegTrNmaLy8AdYKW7jrKg,"ASMR CHICKEN LEG, STICK FRIED CHICKEN COOKING &amp; EATING SOUND | MUKBANG | FOODIES ASMR","ASMR CHICKEN LEG, STICK FRIED CHICKEN COOKING & EATING SOUND | MUKBANG | FOODIES ASMR #chicken #food ...",2023-02-02T12:30:06Z,https://www.youtube.com/watch?v=8IGtCLdt76A
